,id,token00.id,token00_creator_address
20012,0xa7b422dfbc65ea19759bceb02def5eba5e2c3ced,0xdcd807da53659148c8cebe33a9b717fd3a1d377c,0xef1417090d78d8616230d342d747700409e77ed1
20013,0x4fa1311bbf86bcce0651a9e823db4e3a238717c1,0x7278264d96813f2b22cff0f543e2a3973467d0ea,0x532766a94255c8bcaedaaca4a1c5a796ec787b66
20014,0xee19920b7da72b0520e3c3f367aab7479e89607b,0xa1f7c9c6d19e2d0bf20729cb0bf03338a90bed9b,0x80ac5e90dc9f122616410b48696d44044967da82
20015,0xa1321d034520ed3497759db75b9a0865a9f5145b,0xdaea5d24d54a074003da8fd276630999a0dd92be,0x3928a9b8768623ac4374e721447b4f7ef1b85e2c
20016,0x42d9eae4bf525dea8e6488aadf707dea9ff3fa80,0xf30ce6cbbb269aeaf7a180b971d47c23223cd551,0xb84314fd2b0ff0a7acd9b540bbeb1cc23b2d0b40
20017,0x29b80d77099b05fed9d7b39574a5b30c1fea61f9,0x3450faa41913aff4622be99cfcd92e55bf539638,0x07153caf116f27d77c713bac66857ed3bf1dcb2a
20018,0xa51e124e7795dba5b4d5dcb1189ca75c705470b4,0xb69f534d752c18cf37380d6b4f8e5e624c01c505,0x4a0c89cec009ce4b6151c5cca143f0cc93dda3ba
20019,0x85f9e4f0251e157e60387188fbef416463e2160d,0x9345de8197b85e6d73d95d3e9a963f4c646c6a9f,0xccce869fad5f7cc81a4a59d3ad552dabd2008faf
20020,0xe14b82d79fc36f62786c7465e6488c3a30872599,0x0ea5361b70aaae62a652862352508da93743815f,0x047b57cc3fab57b0e108bf48f275a6d00c2d17f7
20021,0x0d4e78d79355c9114086f5655fb5aa0d139596bc,0x76458b78566cbcf6daf7a4ad02d2d92825c6b0a5,0xc301ac7b1f3af2d6e10b2930a40115912fae840f
20022,0x188270f9662b244862fe617990e065050767cd02,0x4bb3205bf648b7f59ef90dee0f1b62f6116bc7ca,0xb6b414c3b62461edbd3d0f72b43d63ba8bfd1082
20023,0xedd55966cc6a05ae68267f52956dd81288b8f9a5,0x9cd485441705919ad5f7b2b5646282121455ecb0,0xfb4bc6f7766e52e1694da84d10910f902e852853
20024,0x569a91455fad39e501d926299ad487efb89af757,0x3e6d62737f6ef29be8a7295bf6d61902df204a44,0xa03d82449e50de2905276a237e9399f181771846
20025,0x03d7b4049a00bbdb1e4135f3c41e2d57fd936feb,0x01c11255b653f6ce2a5cb3c70c7d269133197aba,0xcc252fffb34ecdf3ec364102f98c9132cc845648
20026,0xaf31fd9c3b0350424bf96e551d2d1264d8466205,0xf418588522d5dd018b425e472991e52ebbeeeeee,0x057fcd7bd66e0b0e7cbf387d12b2a49a20d30922
20027,0xe82b3781b180676f9997bb00feac4c0fb0b0e370,0xb9c11e0d25832f55e81a80572e96cc4649f7487d,0x632617b3fdd303f53a6bd9949845d7615b70ebc8
20028,0x806e43a95fc3b80a382413eae23c4a003a1e9be2,0x0c8efe64c1579e8a044d0c0aa7ebcbf52e8c3de3,0x4e33d0167fc3c70269e724e9669c0458bd077bbb
20029,0x70ef1862561f33b2488968aa1747a4f584061bed,0x505479e8bec20efad03bb2c2f429d9bc5bd75be2,0x97d90ed256a7181be9d49198cd74a8369a33cce5
20030,0x2debaf1c2e6800fa8e41368979f486a0d5cc6e08,0xbea5fc6f02dc6c6c2b887d2da3a6c129a79f6bc4,0xd109128e1d86a56dda23e7ca585e8b8dced5ced8
20031,0x4ce78b0c8324a0d3782a17ee8989485864c07866,0x379ec11344929da69ddfd805d564608089c97e55,0xb83d4d99d0fff44d5d4528c9733e192d027a0381
20032,0x82d78e202f9b4c24e99ed70c9ca4b2d831d43bda,0xa14b5a70ad4209d964dd31973c24353ead91f513,0xc05e64f7f2feeaa1ec7262883729417a3c974dbf
20033,0x08d22e98d3024c1af130536e0e175ee38c13957b,0xfc431503c075f00ae42eecf36f6b741d524d6bb4,0x6f02d3e056c360ede013b340ae07465c038ed0d7
20034,0x6e96e118fb4b8c38f1b74137380d56f79ca53a6e,0x7467f65f75d35f3befa991cf940cfb3e321dd042,0xf7b4f59ae34fbf2d0c8d3ecb5b2ab81805204f7c
20035,0x455b362efac7074f6da7d47c72f8a30be3f7541b,0xfc0e2fe627c6329dc7d1fc57b43f30059665e803,0xae69d6b6de9919d825305b4e1f75db1646c60245
20036,0xa454432754fa3aecba169f7c33500dc89122620e,0xd79d3a353d6b3bb981c6c81c7339c8d16f97647d,0xc883cd5ad671ef99e7f743f6d64bab65ab9b201b
20037,0x9a27f21aeb0ad04c1302646caa8672bcad435e36,0xb733cd79e0469c3ed256a3c07ca02d7c9ec478be,0x210e6fc89c12441b616dc5ede7abbadffc6d4991
20038,0x1ddbd51304a9240c0ea3a29dbcce9cc1bd9fb59c,0xa249de6948022783765fee4850d7b85e43118fcc,0x71c664c86049c6a70e1d0982bc49ee22a5fcf151
20039,0xfd1653770543afea02f31d861afb93d81bf5afdf,0x018a6106cb540af1ae6da985361afd5e176d1c00,0x116083ff1a22630876328f4b3aa31045088f6267
20040,0xac119dce13b67d68e2b4b159a46f58f8cc62dbdc,0xd1f7c3bb4eb27fbb291cd62468854e6db84933af,0x6de1fbbcaf39c955068b7b6f7623d5885fb691f8
20041,0x27f4196ed4d649942d48870e1c66447060c219d8,0xc6d0c7fe6cb2ae92fd50eced2e8abe9ce9174db2,0xd7fddd3452bbf76c990c0096e9077d33ddd15874
20042,0x5368212c8e65485178216613e3f6d78a3e97114c,0x2df9c70b41805b6b681fc857583f080f50540192,0x1258e6106ee7f3089695109904b9fc756b214147
20043,0x297ffade41f0798ce633064e77b98c3090e6c7a5,0xe686793a286d6bcd48ccf825acf86607dd3ad895,0xbc3f7d0d37db3eaf7c5db43bbce09638a78c24e8
20044,0x1ee3d755ddf55b4cbfb6c0e2e204e20559ba90c9,0x6c0609f9699d4fb2009083218571a6a614886f79,0xcc1d27c12e42b56357475bb10a9de2467698bdce
20045,0xdd8ff8419ab9f208d656f88852d0b22b043d01f2,0x04f45c3f27dc626f8bcd619e3b94d8ecaf3fb852,0x2c68ebce05ca9063d91d044f31be791132257d45
20046,0x2582230a723b420d6f178ff9533586a5f66b3288,0x24c74eb817fcfd8eeaa2e9df456f0c2554510d6e,
20047,0xa0809a44f38e7f9438213743d8a127c9986957ca,0xa4495c9328c87a32393b1b2030389efd8cbf97d3,0x747dba8eaae7300f3897c3fd349864f3d0f760ea
20048,0x3491831c65c40bf1c4a1f5135c8fc71369c801fe,0xb2f42a63db01bb14d4e34e2900845e80df4d274c,0x0a7918167d905e3ca6410e8ae47b012d0368f34e
20049,0x0228dd9c928d75f3009999377e41f3c162acf9a2,0x999a5b683e1912137c25139a0a07ed6cf48b7952,0x068339db5b45427e736cc7f288a883575ac63fc7
20050,0xf334941c78f94350d3d82bbcc5c7cb1a4524049b,0x99b22ad5decf03c7b82aa437e0c06b372528a67b,0x3a01f82d195af6e31815b2cac2dc94de92b1a6f2
20051,0x829a111a2c75e8ad3fcee8c172d03e9198155fc4,0xc5514fc162dd7b9acc70b98d1bc57a94f12d79cb,0xad8cef047be29a35baa94cbca3bc38b17fd09512
20052,0x9261269299279b1977ac0b93c5d3b0b83606af24,0xf1d29fc514962648db9a4b9ad9af47ff4e4c9c06,0xc18b97ea8634cc06eeb17c0c016e45b4a99f1306
20053,0xd015e5dc1f9ff5f5421c4a281e3c674e7c2de3da,0x56828bda8b008023bc18584123e9b3d559567361,0x6f6d11833a5ad72a80dcc41d95dac1008ef2a1bc
20054,0x4849bb3f7fcad49437f3107a578e063677424302,0x35f67c1d929e106fdff8d1a55226afe15c34dbe2,
20055,0xf28e099827cb05c9c35397859b4b626218c5a1cc,0x3f3cd642e81d030d7b514a2ab5e3a5536beb90ec,0x51528858b5f7e37ac5976f2e09a07cf2f63fd664
20056,0x69e31bb3ab13ce717e1a25d9f1abe34915eb82d5,0xb3a6af40e62e16f763fa2f4b2cf40b27f3d594f6,
20057,0x0e60080b08db2feb7392d7dce9357f8eb53ba5e1,0x8f2a849554b7419b40f68c83f59040d9e2a38242,
20058,0xf47b418d51876a1c0f3d315fc5e62628916de551,0xafef0965576070d1608f374cb14049eefad218ec,0xf14c1373d44cc23ada88acd605bba85ddc03d65b
20059,0xc3465a56f58e38f24856a047aa5f9e277505b570,0x86c2752f8fe2c6679a942c8ee6c785c28f42cd55,0x2e721782436cad4591f1ff1c6d65454912b947df
20060,0xcb9ca8e060a24708f824a7718c0d678acc89bd13,0x2c27bab9b55d3dfe0119b457334c4099e0b4c365,0x83caf9a81e17e12e2e751fabeb69c05edf22a600
20061,0x288745dcf58c9cc41c2ce9c443a6a1f4596b0824,0x3d4e38f1c06de37e3fb1953e3d44afca691e03af,0xfb4bc6f7766e52e1694da84d10910f902e852853
20062,0x3f3aa0726b240aef0fe4f7df2814df525303dc43,0xc242eb8e4e27eae6a2a728a41201152f19595c83,0x101729f348d36bf4fc64947a76463531a501bb2a
20063,0x6a0b93942b3d315659fc9691335604cec543ed45,0x948a09cf8058eb876a43a21a2f808765d35637fc,0x7a21adef847267b4cbf13734e2bc214563aaea6b
20064,0xc8e136a159a1deb42a492e793242e543368cc5ee,0x4b2071ae2e84c9c58037caa91055685a8da78056,0x79561aefa48a199f3c9b5aae4069b64b37dfda37
20065,0xb1d8fabfb899c5010be0bac911e9080598ebb154,0x48c36b7512a172a126a886b98eba56f9f415e6d9,0xf97bb67d16ad994c6876787c9c143efd337fe2be
20066,0xff807d692ca68c4fde46c10e82cda0c7b2432ff9,0xbb9415022b7d4753164f36a92b7b94ef3bed6dba,0xdb787ca581ebfea3e38426d99ee87c7678833479
20067,0xedc25e28c40762b64fa8fe139939c9164d5b3805,0x155040625d7ae3e9cada9a73e3e44f76d3ed1409,0xe48956b4b73bfc8f0ac5f87e8f1c2df1f90e2339
20068,0x5b8ef2cbfed1e01bdfb8affaa199994aeadf8a6d,0x1d7418d7718918c9f315418e86f29812321d0ea3,0xda6bbb1a49936b79beb162108d4fb42a591e3955
20069,0x1637c7847203bc716342fae44a42c3261a88b45e,0x276ceb4052c5add844ab14bf2c5efa5addc9ef22,0x1414c8712ead84cdaba3c8d3d367c43909afca6e
20070,0x777f8b0115959d9efbeb324570db88d104d99b20,0x71dcc0be796bc569c519e9fb24d3d79184e01128,0x76e2cfc1f5fa8f6a5b3fc4c8f4788f0116861f9b
20071,0x83139df4c424718cf1b3998bdc897a034c9aff25,0x12690d9bf235e6d9b878d7329b325f6a2a3f359e,0xab3e96eb2f31e9a104dc1b46c1be355517afa010
20072,0xb36313b63205bf0bb20b1247bf7d8741f09e053b,0x2aa202f6f1901c7d8f977d981fcd7109553897c5,0x8de4d8803b3e1bca2f5056121e8da30f4a73c2b9
20073,0x7cedac374783448307406ddc8a4b96f433d4891f,0x9085075519100a9d187669b02cfd03d0f8a14b9d,0xdb787ca581ebfea3e38426d99ee87c7678833479
20074,0xe36b92e2517eb193d904a0a70f24b782300eb00f,0x8fca71b9ab41c7e19a91e98e310329972a9c857d,0x1a774681b6f2eeadb45589e4dede5d3b4bea8d8e
20075,0x010857199956345929eab5b110b41d65b0a81dd0,0xcc2c721cb1e9d7ae782f73004902e32d993f8fcc,0xf3d8124726150829524027ef6c16135f8cefb5e8
20076,0x1aa5f043f89d742f750256c07de7180d9538e4f7,0x94208d00bf8f8b7c00e2683c3e25f3e5c30090cb,0x17fed39a400223501b9a948310da6f383dbc4fc1
20077,0x5c824799bf34582901b64538d32249834cb482fa,0xcf3ae12aaaac6628cf1176d9700bc57c6ae14a86,0xbe414f900502fdd60283f3792141f444bbf7b75f
20078,0xc46850bee623409f39ce91b5669ca58a0efa7264,0x0082ea5a7d3f7a117945cf7174335862b98132e7,0xfce3a5f48492aff5e8c6e9dd2b404894a594d51e
20079,0xf729d190d1276dad9de56a5be38e52abe06b6bb2,0xc8107e0bd17e7f011eb5a526e00631327d291aa1,0x51bdff1ee43b26327dbb28b4dcfed62ddc3cc547
20080,0x7bf7c91d76c03534fd73e7087c662ba198ff7ec6,0x21aa2a24499a888193097683d0530a1e616f1287,0x272fabb137a79fcc7b6c9bbfdb3aac42d01c54dc
20081,0xf66d0e85905fa2415da316f70338c5c7da540d62,0xe0163cf3bbb7ec64dbc72e9c4f88ed5877fa1bfb,0x2f6560eb6d4996d8a871567a865530dbcb8a3575
20082,0x1bcdf6411025693f1ebfc1c160567a979f110c7a,0x3104873c734dc7a85dab4683b24adbb7b15816ca,0x5e5a7b76462e4bdf83aa98795644281bdba80b88
20083,0xa937c5dc80da0165474a7ddb6706bafcc6f03c1f,0x4689a4e169eb39cc9078c0940e21ff1aa8a39b9c,0x0170b8fd096d711f6f0cccddc5c25cb3eb550fa3
20084,0xff55a5aadc0cad1c862c598adec72d0330d3bf89,0xe6256ef17babb19d83f1c900930691d2fcd1501c,0x5e5a7b76462e4bdf83aa98795644281bdba80b88
20085,0x43c51220e1bbe919f6eb71f4723b9a20382af9e2,0x431639017b31d80686289d904909005d57529d53,0x4a8c1ab1795316de4cd801612040c50d73640c59
20086,0xc6395b57e072fbd622cf2d1b21f60457d454250a,0x12bfcbbe23bcb2724701abd7d09a0c5b9443ec4c,0x0d1ee7966aa366fbf7cae2f69e1cd64efcfa17f2
20087,0xb1be7d5ca0a61f98d3b7c3b2e2c1279b826c38c6,0xc230a313200417c7dc31fc4cb06f2b0c7ee94e93,0x27d39cbddd30628e49cda0b7fc77a1ed75780969
20088,0x862999791474b9f8c3a43f3cc896723b26f96593,0xd71f8aff8f369458d7f7edb75d376812309fb0fe,0x6b97b62ba2f05e97781e8102def4d09ac151bb37
20089,0x23beca0c5815b32e4a2af125c7c6f4ae998ff1bd,0x193ef6b440fb7f3fb6bd2c691d26ebc65751b2f2,0xad5f393a4abec97b9586fc086a16c84e8a08052e
20090,0x7cc71ac48592ae657e0c7577a1060d5b8d7c6ba2,0x0d628c56b613d09928589a41b4927a25217bc641,0xe9cc217029840ef592b5d45e97b7d6444c69fa90
20091,0xa2b1ad68c220e093fb5ff35c481c9c18ee63975d,0xae8c6c6409b1cce66b210ac82343019bdcdfddd7,0x09e5a2eb94919ea6fa9b889227264b3683d3a806
20092,0xf9fbd702edefcffadec37955449ea87383983b0c,0xaf7e377798e1c01866c72386d4e43f7fa8d8b1c1,0x5d0c3fa87a77cf449495e99e47ee5081335d12cb
20093,0x550d6ac354015184b66c0ca845b784c2dfde918d,0x2b707724719b37d4ebe11a6a8c7c7f7f2d34c7c0,0x9e816b0c144f034c5e3550269fe4589b66afac89
20094,0xb47e403b4d8bac9c4bb2fc6cbc0bfbec38efd04e,0xe68ce1ccdb5ba3c59a8ebae40419ba8facd09edb,0x0f4676178b5c53ae0a655f1b19a96387e4b8b5f2
20095,0x60eb4dc87e8649b633cbab4f1dce1207d618dbd5,0x13b5adae8f5d7f200261d48dd419852ea49dc5fd,0xd3f1a59920a11dd73902d9e7e67466dd00880b2a
20096,0xc327de42de1ce6eb0adcdb04c266be92a173528d,0xca29cc14e21719bcb9924b6ce05311a0797bf1fa,0xdda01af64a3a2ff22fc13267ad4838923f6bc6b6
20097,0x79f29a09898ba6a951f91afb5d87e7d9b98e09af,0x43345a39b1f77b621bcbe4a013fce01d69555669,0xe2a58cccb7cdb14cf58f1317bdb391f5e0fec919
20098,0xbab074b2472ebafebb663b3cff200ad083b75065,0xc6cf3c3c693fb0a2c8ae69ec4c199a4ba285a594,0x75625beae241fd85e6de4f994f07ba7757ee4883
20099,0xb6569b028141be56f124bbcc4ce7250a5b9a9a5d,0x51450c3d470af2476d0a9bceabc3e5b7c1bc9749,0xb20cf84a74695200997e106087769d5116308303
20100,0xc1530b05c482fbf6dba3f20d24d9cca5849e6c30,0xf503fc98d44aa6d93da81690599a78f93ae045e8,0x76e2cfc1f5fa8f6a5b3fc4c8f4788f0116861f9b
20101,0x45fd654748c53afa92ece3a7c5ba5151130b6795,0x9279049dfff9e541b7a82e4268b71a651a3a58b8,0xab475daa204a349715c9ad63bd8485aa4d15f6b1
20102,0x351df90f0840e85ebc17b225def49676eb4ffe18,0xa2762ba628b962f93498d8893b6e4346140fe96d,0xdf79e89fecce4a9bb49ee583ad46ebfbcc60ff3f
20103,0xe74ffd9ceb8e526d5c690e663fbe89c048c5d430,0x165569b8cb75c44e2c884a5aa51f427153dff11a,0x95334713fef5b1f266ba14d63db17e4667c786ae
20104,0x2d61dbb00abe68af94de45616590658fe7495a1f,0x27a092e77713cf1514e1b4411956f35946bd9ee5,0x9e816b0c144f034c5e3550269fe4589b66afac89
20105,0x730f06c0487271d07cdf99af5770074bf285b67c,0x573a17c7c21dfad8b57e11e6f3ed00bef32cc619,0x3c6494d4ea18268d621e3a72ba0fab5ad581248c
20106,0xbd519fe96d46e00d16e955be140fd880def00f70,0x9dfdc4a38aea5a71b9f2c8bffe5a2c5c233ae1c5,0xb174459c18b2bb12fa4604f3b66c9fb2bacdde3a
20107,0x81474ec148ce372ce5626f57a8362747dc2eeee5,0xd42b0635c56f1788b75ed4860dd2fff729b1e499,0xe97372d5933f91e896faca0f64241aa075e2878f
20108,0xb88f2d23b3e72d565ef248f0ed6fc8cdd9803c34,0xbb5cca3249a0dd1958f352725c46b81e5b2039c6,0x345e7d330f9a9f67b9ebc7d2455c52b544101fb7
20109,0xd7a1336885120c7e4f41132430110dc065b7cbc1,0x9c57a27790a12ff4593c24e8b63743a3b3730468,0x38c7494bbad07cd9fd7b7ea31336706cc5223ef9
20110,0x557893ee503bdc5caeff4d038b2e70f175c1ae3c,0x37cbd19525b6ba489d1f06ab08c81726bac983f9,0x345e7d330f9a9f67b9ebc7d2455c52b544101fb7
20111,0xc4fa16d8e6d3636bf9e2dc3abe2667a360cff1fe,0xe5f1899ade5d138fd1c183a6c7df55351394389f,0x17ad14f690953579e191d6a3de4cfd2ac3c452ce
20112,0x3436d87664964df8a1825f826f127dec13117b0b,0x16c52ceece2ed57dad87319d91b5e3637d50afa4,0x294cb241ebf6fe95bbb76071c7cda8dd62eb138e
20113,0xadd5af2625e56beaca39a74dc365cf2f1e082a9d,0x7f6c3804904df3734e549485d865026753e2c1a3,0x2c295cab08641c3f61a191ab7f413f47d6b1f515
20114,0xad0c4e9fbb6ccff344a12ba33890925d4479c696,0xf05626e2a8c360fbfaab0f595c4c463b5b30391f,0x89a359a3d37c3a857e62cde9715900441b47acec
20115,0xd88515dd079ed7f074feb4111cbf6895a354cd9b,0x801eb76a005f8ca2f5c9dc840a1e637ed45e13dd,0xea1865b634c5cf0c7e110ec675ca8556b3ef696a
20116,0x092ddcb5efc4957fdb85cb3d6868d2fcd0b185f5,0x004bf5bae20b84a261f96d4e5db563fef0fd531b,0x4f927f749d5f1fd02b3ed3d3c668983431175d0c
20117,0xcf4c3d4405ccb9de15f9fdb22af4aa5339c87b52,0xa2b5c6d877ae7eb964e5e7c79f721d1c0085ec0f,0x1d75c41c319ca8c7904afab8b44736f6dbe139b0
20118,0x956904da642fe2c96a868e82baf90d0595961c18,0x4a1aa2ad881d9a6318eea77d9037e72a6d2ec6b2,0x516a03560f5ac8c34ce89e8d8edf6e1c365c6739
20119,0xbc3296357de3ab94532048558a47f334cfe49524,0x1d13674f40c94744b6a19b518116bbfbd82c41fe,0xad5f393a4abec97b9586fc086a16c84e8a08052e
20120,0x5b854a69541624377c21cbe2165733e7aa7e6a76,0xf5064c5055218c338982309fdb85c17864cf4f8b,0xc16414ac1fedfdac4f8a09674d994e1bbb9d7113
20121,0x03b098f853fe5bb6d31233f863eb72a3e7355bdc,0xd5af8a01fb6cdc39062a07fabd791f28af08c643,0x474159d60055326a97488ada30eeb65a0b51b1f2
20122,0x0c0f573c7d2ca2ba4f188153cc864ae0eef9d2d5,0x2ce47cd60be8a6e5828ed06f233819f697002df4,0x9c5bc892e5a1be528debc24803f9e86201165f8b
20123,0xa66cdad5facbcbf74d9b60dcc8034c2a485e63ff,0xdc8af07a7861bedd104b8093ae3e9376fc8596d2,0x6a6c8d542044a0edaa0c550c214090c20df56a8e
20124,0x8453ac7bc54d099376d7366d7b4b96570d45da4b,0x4f15f523dd637d08b67a7d3a261b881d8f87bf48,0xd0615037bbe05e45b75f26858d9cba76e4d969b2
20125,0x05c98860089f248ec7d324955c6f0b58d3de53a1,0x3d3097cd94fec5dc823e5025a59438e63757dc79,0xb5506f741eb1027787dfa1a64e8bf60fc5664042
20126,0x16cc0fbb6587145be98a00524b9a47473e7f12db,0xfa45554f4031d320e9bafdc57361030756e528ed,0x04f1d4299194fd769ec762b8ae52fafbd2520409
20127,0xb5e257aeabc072a1cb93c364eeb9ad70e0d6f0df,0x74ae6bf00bd98561f79256bd541928518d143a1c,0x9af96d9433083f08d7b1e2f7b003e325e63f1551
20128,0x489c4f44d054de2503f785177572f513d1fbf526,0xf052ee5f3f84ef9b69e34de7503c9c479f796aa5,0xd74108e9111df376a220db36f78e3fc1a52c8eeb
20129,0x5760bc37e157665eaac16845038c5bbee5881b35,0xba68221780ce0c86152f0aa7c83615d02ab53f2a,0x5e5a7b76462e4bdf83aa98795644281bdba80b88
20130,0x8a61cc712a555d46b525236a256d739e2d6f9e18,0x0fdae37ee299cac7dd8fa83f8a3660ae9689053a,0xa4727ce4972023dafed7930e52f8cb1b3fa88d01
20131,0x408ede68c77878f84e4ade3ae192d1edf44fea76,0x1baffbc23f2246040cce12f7a140c38c5dc73e46,0x192da2eca89c1ff2491b10ce4fb7d57b27dd8409
20132,0x379c1b8cfd3162f5a8533092beeefff8026fa92c,0x441fe445f72b6eaf8ed66b2b6bebbf24259642e8,0x76e2cfc1f5fa8f6a5b3fc4c8f4788f0116861f9b
20133,0xd08679b8dd0d0ab716cd87f98d35893a290a5e6a,0xf55dc9bd4b04af73599df11087ecfb9be7906cb5,0xc8f619ab2395dafb2d6123e9232fd03fc25001f0
20134,0x640aa7c7810e41df7aa221e3c3dda5c5d132b237,0xc56c97d4cc6bbc5216a2519776eaa6fdcf50f061,0x7822486e350f48ae36d76f1f7c546a987d9f6912
20135,0xd73c8101b7a531f86624c179505177759535b450,0x674df687581f4e4fdcf5b447e5b5af3332c992a4,0x394edd9152bb7fdf0d821923066ae33c4766d0c6
20136,0x297e06f71ed05e5e434ebe56918e7166caa66abb,0x6800b98f01e2ed7d1da7ca5331683972d0c0705f,0xa3f985b9e65dcd16cf944eea3023c78ce32d58b8
20137,0x97f591683976f0b2197d0fec37ecdc41e35ff7c3,0x4f1944358a76a0a299845c980523e703487a58c7,0x34b83ac87d7a51563f00e61112d9ce1cab5562b6
20138,0xba46b9fd26fd0e62c1cf767ddd8cc908853185fb,0x7bbb6c0aa5fe2acebe0351f3f89214fd942a7c72,0x9c00d8b1b887d0a8c04b8f223ab0c3de2a677a1d
20139,0x77edf7b5ce67fdefb4985f735e64ef42777f4c44,0xd3d7be7bd6a06266c87c7f965817eaf348a7e202,0x7080b82288955467ab3f1f5272c026d9b2d1f12d
20140,0x74c52ef18fe20de850eba9f61bb650c7991b87ea,0x421dd5cccd9059b78e151c25215a2de931047331,0x062dfc8ab0221bdc56c50f5080ca76928702923f
20141,0x3126e82221a534c62372835de59f2f9525c5a4b9,0xf8da8b4c1114a12351a4eea31e4a6295608dd13d,0x1624e6c22d3a5d5e33adbb3ae5761f2fefea7783
20142,0x9b3e5c1e8399c36494f02f899a9eb33d3327cb15,0x8281ee37f164c0e26e6b6f87e7695baac256df07,0xc5018c4d8e0803e4317d81a0bcb0568d35dc6f24
20143,0xc9d82acfbe7347d9f8553cce4855f60a04df26ef,0x23d89c354c6418dc79449193b0b9e4b9c95c56e5,0xd1f8531cb7a43d350090d7fa0d6e6b70a77ea1b0
20144,0x5eb72769ca5f6f2d7d2918d47fe130c6587fdc58,0xac2a83721e32e3915ee47b9194c4f090fb197f0d,0x0f5a3fe3347b0cb6201255fed4b48ac72a09257c
20145,0xa6a6dbe03a899f6f49cf594aa9361753b226e9c8,0x0bd4827ffcd840841e8bd3017169a74223d64962,0x6ae613558b1726ae72e5c533603c3f423823e6ba
20146,0x48a4663d1538bfa1e35d696819cd3b21670664e9,0x86042e422be785f545ce34be76bb510231d13c53,0x9e597ee9043b1e61ab9f66aa3eeec26fa85a7f0f
20147,0x3d498e93b4e5a214f584378e9379b0a39f111f1e,0x424242115b5bbdc12a1f5c06dd8dd0ddd03c321d,0x9e30b9ec4e0413eb833b6981bd8e2f770917bfbc
20148,0xc192924508d9d9df36c1f3ce0e694a17848eecab,0xddf8cc4d7e5c486ecabb3f5bf34dbdc727645528,0x2228c9da484aa564e96f4d54161cc1fbe2fae37e
20149,0xad9a9cd7750cd92f64d94a3e760ff8bfb5b0acd7,0xe8b8a04d756bd16ec22f48e82b2aa018c43c44d0,
20150,0xa1152e913a584300b950a7b67b276b043cb0681a,0x54714a7dc0a6f23b83e57da242fa0cd15efdec85,0x082424d715b2f3e98bb086919681f4eed6999a9b
20151,0xc6b9c3fa037303d10d50d71ae3cedb0eea7a1c78,0x728f30fa2f100742c7949d1961804fa8e0b1387d,
20152,0xedbdf4d1ceb076ce56414782fc14deb52f44ab82,0xd10c2b7ea6f447157f8536aae56597fdf802892f,0xd26f6dc7e34cff9927217ac0cf7445260a2adee4
20153,0x3b0e89cfdf86429e0bb21a10d5241039a063403e,0xbe9d107275486de80ca9a272053c888d92599f43,0xd039863c253f7aee7c9c52b6542efa535d29744f
20154,0x4558329a799e3cbeb139aa72ccef06970dab0b96,0xf994437a21980afa0dccd2ab719dcd1077ca4092,0xdb787ca581ebfea3e38426d99ee87c7678833479
